"Name","Activity type","Description"
"10/03/2012 8:29pm","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)","Battery level (%)"
"1","70","37.30468","-121.913612","9.036185264587402","359.4858093261719","6","15.956","2012-10-04T03:32:35.000Z","","","",""
"1","71","37.304828","-121.91361","8.812987327575684","359.3436279296875","6","16.1442","2012-10-04T03:32:36.000Z","","","",""
"1","72","37.304981","-121.91361","8.238009452819824","359.28509521484375","6","16.578","2012-10-04T03:32:37.000Z","","","",""
"1","73","37.305136","-121.913614","8.189966201782227","359.3565979003906","6","16.863","2012-10-04T03:32:38.000Z","","","",""
"1","74","37.305292","-121.913616","7.9537835121154785","359.4641418457031","6","16.9627","2012-10-04T03:32:39.000Z","","","",""
"1","75","37.305452","-121.913617","7.85487699508667","359.2812805175781","6","17.468","2012-10-04T03:32:40.000Z","","","",""
"1","76","37.305615","-121.913619","7.953648090362549","359.0653076171875","6","17.9793","2012-10-04T03:32:41.000Z","","","",""
"1","77","37.305781","-121.91362","7.886904239654541","359.7182922363281","6","18.2795","2012-10-04T03:32:42.000Z","","","",""
"1","78","37.305949","-121.913621","7.8844218254089355","359.9117736816406","6","18.4155","2012-10-04T03:32:43.000Z","","","",""
"1","79","37.306124","-121.913623","7.922836780548096","359.46746826171875","6","19.1563","2012-10-04T03:32:44.000Z","","","",""
"1","80","37.306299","-121.913625","7.919919967651367","359.7259521484375","6","19.1297","2012-10-04T03:32:45.000Z","","","",""
"1","81","37.306473","-121.913627","7.576619625091553","359.7237243652344","6","19.0097","2012-10-04T03:32:46.000Z","","","",""
"1","82","37.306643","-121.913628","7.057282447814941","359.5836181640625","6","18.6048","2012-10-04T03:32:47.000Z","","","",""
"1","83","37.30681","-121.913628","6.494483470916748","359.7407531738281","6","18.4253","2012-10-04T03:32:48.000Z","","","",""
"1","84","37.306974","-121.913629","6.210737705230713","0.026797408238053322","6","18.1104","2012-10-04T03:32:49.000Z","","","",""
"1","85","37.30713","-121.91363","5.806048393249512","0.04500134289264679","6","17.3662","2012-10-04T03:32:50.000Z","","","",""
"1","86","37.307283","-121.913632","5.76873779296875","0.45018213987350464","6","17.0345","2012-10-04T03:32:51.000Z","","","",""
"1","87","37.307438","-121.913631","6.262004375457764","0.6367345452308655","6","17.2744","2012-10-04T03:32:52.000Z","","","",""
"1","88","37.307593","-121.913626","6.367270469665527","1.0084271430969238","6","17.1732","2012-10-04T03:32:53.000Z","","","",""
"1","89","37.307747","-121.913614","6.505396366119385","2.0273633003234863","4","17.2007","2012-10-04T03:32:54.000Z","","","",""
"1","90","37.307904","-121.913606","6.555088520050049","1.825673222541809","4","17.1763","2012-10-04T03:32:55.000Z","","","",""
"1","91","37.308061","-121.913596","6.627718448638916","1.8145867586135864","4","17.1699","2012-10-04T03:32:56.000Z","","","",""
"1","92","37.308216","-121.913591","6.965581893920898","0.8793073892593384","6","16.9615","2012-10-04T03:32:57.000Z","","","",""
"1","93","37.308366","-121.91359","7.081848621368408","359.9529724121094","6","16.3977","2012-10-04T03:32:58.000Z","","","",""
"1","94","37.30851","-121.91359","7.056077003479004","359.79913330078125","6","15.8784","2012-10-04T03:32:59.000Z","","","",""
"1","95","37.308649","-121.913591","6.950442314147949","358.9195861816406","6","15.496","2012-10-04T03:33:00.000Z","","","",""
"1","96","37.308784","-121.913593","7.092402935028076","359.34246826171875","6","15.0034","2012-10-04T03:33:01.000Z","","","",""
"1","97","37.308914","-121.913595","7.131318092346191","359.58599853515625","6","14.4857","2012-10-04T03:33:02.000Z","","","",""
"1","98","37.309044","-121.913599","7.135246753692627","359.4171142578125","6","14.3545","2012-10-04T03:33:03.000Z","","","",""
"1","99","37.309172","-121.913603","6.902892589569092","359.7948913574219","6","13.9418","2012-10-04T03:33:04.000Z","","","",""
"1","100","37.309293","-121.913605","6.932592391967773","0.006312843412160873","6","13.2202","2012-10-04T03:33:05.000Z","","","",""
"1","101","37.309414","-121.913607","6.964888572692871","0.16473521292209625","6","13.2092","2012-10-04T03:33:06.000Z","","","",""
"1","102","37.309536","-121.913609","7.034470081329346","0.12936446070671082","6","13.3897","2012-10-04T03:33:07.000Z","","","",""
"1","103","37.309658","-121.913609","7.350198268890381","359.93310546875","6","13.3548","2012-10-04T03:33:08.000Z","","","",""
"1","104","37.309776","-121.913608","7.50498104095459","359.1015319824219","6","12.9465","2012-10-04T03:33:09.000Z","","","",""
"1","105","37.309893","-121.913607","7.460813999176025","359.5482177734375","6","12.8721","2012-10-04T03:33:10.000Z","","","",""
"1","106","37.310007","-121.913609","7.331366539001465","358.79931640625","6","12.4868","2012-10-04T03:33:11.000Z","","","",""
"1","107","37.310114","-121.913613","7.105051517486572","357.5750732421875","6","11.8072","2012-10-04T03:33:12.000Z","","","",""
"1","108","37.310218","-121.913621","6.766737937927246","356.5393371582031","6","11.6598","2012-10-04T03:33:13.000Z","","","",""
"1","109","37.310311","-121.913634","6.993021488189697","353.88787841796875","6","10.5089","2012-10-04T03:33:14.000Z","","","",""
"1","110","37.310394","-121.913646","7.274402141571045","352.8473815917969","6","9.1797","2012-10-04T03:33:15.000Z","","","",""
"1","111","37.310464","-121.913661","7.489897727966309","350.2558288574219","6","7.7465","2012-10-04T03:33:16.000Z","","","",""
"1","112","37.310523","-121.913675","7.674859046936035","349.5550231933594","4","6.5041","2012-10-04T03:33:17.000Z","","","",""
"1","113","37.310573","-121.913689","7.927685260772705","348.8448791503906","4","5.3616","2012-10-04T03:33:18.000Z","","","",""
"1","114","37.310605","-121.913699","7.942246913909912","347.72064208984375","4","3.6589","2012-10-04T03:33:19.000Z","","","",""
"1","115","37.31063","-121.913707","7.953647613525391","347.66583251953125","4","2.8541","2012-10-04T03:33:20.000Z","","","",""
"1","116","37.310672","-121.913721","8.66993236541748","346.8550720214844","4","1.0524","2012-10-04T03:33:58.000Z","","","",""
"1","117","37.310699","-121.913727","8.86567211151123","347.1670837402344","4","3.0842","2012-10-04T03:33:59.000Z","","","",""
"1","118","37.310744","-121.913737","10.704565048217773","349.01361083984375","6","5.1985","2012-10-04T03:34:00.000Z","","","",""
"1","119","37.310799","-121.913747","12.241957664489746","349.7506103515625","6","6.2146","2012-10-04T03:34:01.000Z","","","",""
"1","120","37.310868","-121.913761","13.465458869934082","350.0395812988281","6","7.7507","2012-10-04T03:34:02.000Z","","","",""
"1","121","37.310959","-121.913779","14.050247192382813","350.1475830078125","6","10.0599","2012-10-04T03:34:03.000Z","","","",""
"1","122","37.311059","-121.913799","14.390230178833008","349.8397521972656","6","10.9904","2012-10-04T03:34:04.000Z","","","",""
"1","123","37.311178","-121.913837","14.631360054016113","345.3829040527344","6","13.4279","2012-10-04T03:34:05.000Z","","","",""
"1","124","37.311303","-121.913879","14.722466468811035","344.6961364746094","6","14.0617","2012-10-04T03:34:06.000Z","","","",""
"1","125","37.311441","-121.913932","14.618391036987305","343.2440490722656","6","15.7246","2012-10-04T03:34:07.000Z","","","",""
"1","126","37.311584","-121.913986","13.77762222290039","343.4219970703125","4","16.0642","2012-10-04T03:34:08.000Z","","","",""
"1","127","37.311733","-121.914042","12.497650146484375","344.0776062011719","4","16.7491","2012-10-04T03:34:09.000Z","","","",""
"1","128","37.311865","-121.914085","10.962772369384766","345.4332580566406","6","14.7749","2012-10-04T03:34:10.000Z","","","",""
"1","129","37.311997","-121.914119","9.589834213256836","348.3982238769531","6","14.5782","2012-10-04T03:34:11.000Z","","","",""
"1","130","37.312117","-121.914119","8.534377098083496","359.5431823730469","6","13.1559","2012-10-04T03:34:12.000Z","","","",""
"1","131","37.312239","-121.914078","7.889496803283691","14.368179321289063","6","13.7788","2012-10-04T03:34:13.000Z","","","",""
"1","132","37.312364","-121.914017","7.334122657775879","21.427465438842773","6","14.4749","2012-10-04T03:34:14.000Z","","","",""
"1","133","37.312492","-121.913941","7.080901622772217","25.182106018066406","6","15.6526","2012-10-04T03:34:15.000Z","","","",""
"1","134","37.312627","-121.913874","6.9093170166015625","21.017419815063477","6","15.9145","2012-10-04T03:34:16.000Z","","","",""
"1","135","37.312767","-121.913821","6.718321323394775","15.42763900756836","6","15.9981","2012-10-04T03:34:17.000Z","","","",""
"1","136","37.31291","-121.913804","5.23795747756958","4.622039318084717","6","15.9655","2012-10-04T03:34:18.000Z","","","",""
"1","137","37.313051","-121.913802","3.6082112789154053","359.49713134765625","6","15.5715","2012-10-04T03:34:19.000Z","","","",""
"1","138","37.313195","-121.913807","2.1736104488372803","357.41693115234375","6","16.0427","2012-10-04T03:34:20.000Z","","","",""
"1","139","37.313343","-121.913813","1.4846901893615723","356.862548828125","6","16.3778","2012-10-04T03:34:21.000Z","","","",""
"1","140","37.313491","-121.913818","1.0642927885055542","357.77142333984375","6","16.352","2012-10-04T03:34:22.000Z","","","",""
"1","141","37.313638","-121.913798","0.9628844857215881","5.712244987487793","6","16.237","2012-10-04T03:34:23.000Z","","","",""
"1","142","37.313778","-121.913755","0.3946038782596588","13.95328426361084","8","15.8174","2012-10-04T03:34:24.000Z","","","",""
"1","143","37.313903","-121.913683","0.12221891433000565","23.975313186645508","6","15.0747","2012-10-04T03:34:25.000Z","","","",""
"1","144","37.314013","-121.913575","-0.5149977207183838","37.599002838134766","6","15.4365","2012-10-04T03:34:26.000Z","","","",""
"1","145","37.314112","-121.913444","-1.457157850265503","46.572242736816406","6","15.9504","2012-10-04T03:34:27.000Z","","","",""
"1","146","37.314196","-121.913286","-2.5516390800476074","57.43604278564453","8","17.0147","2012-10-04T03:34:28.000Z","","","",""
"1","147","37.314267","-121.913112","-4.007411479949951","63.66227722167969","6","17.7026","2012-10-04T03:34:29.000Z","","","",""
"1","148","37.314328","-121.912913","-5.310543060302734","70.33068084716797","6","19.4056","2012-10-04T03:34:30.000Z","","","",""
"1","149","37.314382","-121.912703","-6.546663284301758","73.43511962890625","6","19.884","2012-10-04T03:34:31.000Z","","","",""
"1","150","37.314419","-121.912476","-7.430033206939697","78.92605590820313","6","20.893","2012-10-04T03:34:32.000Z","","","",""
"1","151","37.314456","-121.912259","-8.07978630065918","79.57178497314453","6","21.2718","2012-10-04T03:34:33.000Z","","","",""
"1","152","37.314492","-121.912031","-7.833430767059326","81.12747955322266","6","21.5345","2012-10-04T03:34:34.000Z","","","",""
"1","153","37.314531","-121.911793","-7.43828010559082","81.6310043334961","6","21.7214","2012-10-04T03:34:35.000Z","","","",""
"1","154","37.314564","-121.911541","-7.133704662322998","83.42896270751953","6","22.5601","2012-10-04T03:34:36.000Z","","","",""
"1","155","37.314593","-121.911278","-7.043830871582031","83.83695220947266","6","23.0221","2012-10-04T03:34:37.000Z","","","",""
"1","156","37.31462","-121.911033","-6.9678955078125","82.42750549316406","8","23.1368","2012-10-04T03:34:38.000Z","","","",""
"1","157","37.314648","-121.910779","-7.003412246704102","81.26298522949219","8","23.2973","2012-10-04T03:34:39.000Z","","","",""
"1","158","37.31468","-121.910496","-6.115249156951904","80.24003601074219","8","23.3395","2012-10-04T03:34:40.000Z","","","",""
"1","159","37.314722","-121.910215","-4.563170909881592","78.64216613769531","8","23.4152","2012-10-04T03:34:41.000Z","","","",""
"1","160","37.314774","-121.909953","-2.845803737640381","76.55565643310547","6","23.4773","2012-10-04T03:34:42.000Z","","","",""
"1","161","37.314829","-121.909681","-1.0700067281723022","74.39306640625","6","23.0289","2012-10-04T03:34:43.000Z","","","",""
"1","162","37.31489","-121.909428","0.6654500961303711","72.1285400390625","6","22.5678","2012-10-04T03:34:44.000Z","","","",""
"1","163","37.314951","-121.909184","2.3179240226745605","71.34199523925781","6","22.3045","2012-10-04T03:34:45.000Z","","","",""
"1","164","37.315016","-121.908948","3.939849615097046","70.89342498779297","6","22.2726","2012-10-04T03:34:46.000Z","","","",""
"1","165","37.315094","-121.908725","5.3145341873168945","68.79997253417969","6","21.9584","2012-10-04T03:34:47.000Z","","","",""
"1","166","37.315166","-121.908519","5.888843059539795","66.547119140625","6","21.7094","2012-10-04T03:34:48.000Z","","","",""
"1","167","37.31525","-121.908299","6.413167476654053","64.9951400756836","6","21.4377","2012-10-04T03:34:49.000Z","","","",""
"1","168","37.315346","-121.908086","7.1390814781188965","62.54636764526367","4","21.1393","2012-10-04T03:34:50.000Z","","","",""
"1","169","37.315437","-121.907888","7.507425785064697","61.0059814453125","6","21.1313","2012-10-04T03:34:51.000Z","","","",""
"1","170","37.315529","-121.907689","7.355134010314941","60.787635803222656","6","21.413","2012-10-04T03:34:52.000Z","","","",""
"1","171","37.315625","-121.90748","7.027897834777832","60.64313507080078","6","21.5097","2012-10-04T03:34:53.000Z","","","",""
"1","172","37.315719","-121.907261","6.486969947814941","60.467445373535156","6","21.5856","2012-10-04T03:34:54.000Z","","","",""
"1","173","37.315812","-121.907049","5.9397406578063965","60.42560577392578","6","21.661","2012-10-04T03:34:55.000Z","","","",""
"1","174","37.315901","-121.906844","5.743013381958008","60.46813201904297","6","21.6186","2012-10-04T03:34:56.000Z","","","",""
"1","175","37.315989","-121.906631","5.7287092208862305","60.25338363647461","6","21.6237","2012-10-04T03:34:57.000Z","","","",""
"1","176","37.316083","-121.906408","5.660057544708252","60.36739730834961","6","22.0707","2012-10-04T03:34:58.000Z","","","",""
"1","177","37.316183","-121.906179","5.739820957183838","59.92680358886719","4","23.6937","2012-10-04T03:34:59.000Z","","","",""
"1","178","37.316293","-121.905938","5.744091510772705","59.93910217285156","4","23.9301","2012-10-04T03:35:00.000Z","","","",""
"1","179","37.316402","-121.905707","5.656829357147217","60.54914474487305","4","23.4956","2012-10-04T03:35:01.000Z","","","",""
"1","180","37.316504","-121.905492","5.5893096923828125","60.19993591308594","4","22.1121","2012-10-04T03:35:02.000Z","","","",""
"1","181","37.316606","-121.905283","5.537907123565674","59.86312484741211","4","21.7693","2012-10-04T03:35:03.000Z","","","",""
"1","182","37.316703","-121.905075","5.490842819213867","60.17766571044922","4","21.6503","2012-10-04T03:35:04.000Z","","","",""
"1","183","37.316804","-121.904865","5.341465950012207","58.529571533203125","4","21.7635","2012-10-04T03:35:05.000Z","","","",""
"1","184","37.316909","-121.904654","5.239006996154785","58.89175033569336","4","21.9295","2012-10-04T03:35:06.000Z","","","",""
"1","185","37.317018","-121.904437","5.094075679779053","58.16865158081055","4","22.4525","2012-10-04T03:35:07.000Z","","","",""
"1","186","37.317133","-121.904221","4.934768199920654","57.253334045410156","4","22.9974","2012-10-04T03:35:08.000Z","","","",""
"1","187","37.317248","-121.904008","4.714701175689697","55.94559860229492","4","23.2728","2012-10-04T03:35:09.000Z","","","",""
"1","188","37.317376","-121.903787","4.3322858810424805","53.769248962402344","4","23.7003","2012-10-04T03:35:10.000Z","","","",""
"1","189","37.317497","-121.903574","3.790099620819092","53.11676788330078","4","23.8909","2012-10-04T03:35:11.000Z","","","",""
"1","190","37.317644","-121.903356","3.303586483001709","51.411476135253906","4","24.1945","2012-10-04T03:35:12.000Z","","","",""
"1","191","37.317796","-121.903146","2.9840328693389893","49.36276626586914","4","24.4588","2012-10-04T03:35:13.000Z","","","",""
"1","192","37.317956","-121.902947","2.5464489459991455","47.865718841552734","4","24.6967","2012-10-04T03:35:14.000Z","","","",""
"1","193","37.318115","-121.902749","2.1978399753570557","46.84218215942383","4","24.827","2012-10-04T03:35:15.000Z","","","",""
"1","194","37.318275","-121.902546","1.8165849447250366","44.949703216552734","4","25.1419","2012-10-04T03:35:16.000Z","","","",""
"1","195","37.318442","-121.902351","1.4579476118087769","42.9721794128418","4","25.3352","2012-10-04T03:35:17.000Z","","","",""
"1","196","37.318618","-121.902155","1.2965998649597168","41.23392105102539","4","25.2867","2012-10-04T03:35:18.000Z","","","",""
"1","197","37.318801","-121.901973","1.22757887840271","39.346763610839844","4","25.3979","2012-10-04T03:35:19.000Z","","","",""
"1","198","37.318985","-121.901795","1.1031689643859863","39.35612869262695","4","25.5285","2012-10-04T03:35:20.000Z","","","",""
"1","199","37.319169","-121.901627","1.3457924127578735","37.86033248901367","4","25.6997","2012-10-04T03:35:21.000Z","","","",""
"1","200","37.319345","-121.90147","1.802873134613037","36.94775390625","4","25.8413","2012-10-04T03:35:22.000Z","","","",""
"1","201","37.319536","-121.901308","1.6613150835037231","36.344993591308594","6","26.0532","2012-10-04T03:35:23.000Z","","","",""
"1","202","37.319744","-121.901136","1.4795266389846802","35.112449645996094","6","26.6605","2012-10-04T03:35:24.000Z","","","",""
"1","203","37.319965","-121.90097","0.6723247170448303","34.05641174316406","6","27.0531","2012-10-04T03:35:25.000Z","","","",""
"1","204","37.320182","-121.9008","-0.29815131425857544","33.50068283081055","6","27.2877","2012-10-04T03:35:26.000Z","","","",""
"1","205","37.32039","-121.900626","-1.7775477170944214","34.4331169128418","4","27.4244","2012-10-04T03:35:27.000Z","","","",""
"1","206","37.320594","-121.900437","-3.7739975452423096","36.756656646728516","4","27.5048","2012-10-04T03:35:28.000Z","","","",""
"1","207","37.320805","-121.900224","-5.316126823425293","38.83217239379883","4","27.5286","2012-10-04T03:35:29.000Z","","","",""
"1","208","37.321004","-121.899999","-6.314848899841309","41.98046112060547","6","27.475","2012-10-04T03:35:30.000Z","","","",""
"1","209","37.321186","-121.899777","-6.838068962097168","43.186710357666016","6","27.7136","2012-10-04T03:35:31.000Z","","","",""
"1","210","37.321366","-121.89956","-6.891519546508789","44.69921112060547","6","27.7638","2012-10-04T03:35:32.000Z","","","",""
"1","211","37.321536","-121.899338","-6.648662090301514","47.00348663330078","6","27.6176","2012-10-04T03:35:33.000Z","","","",""
"1","212","37.321698","-121.89911","-7.028252601623535","48.26802062988281","6","27.4816","2012-10-04T03:35:34.000Z","","","",""
"1","213","37.321851","-121.898874","-7.655463695526123","49.828163146972656","6","27.5611","2012-10-04T03:35:35.000Z","","","",""
"1","214","37.321994","-121.898623","-8.690431594848633","52.8625373840332","6","27.5932","2012-10-04T03:35:36.000Z","","","",""
"1","215","37.322124","-121.898371","-9.324280738830566","55.07118606567383","6","27.479","2012-10-04T03:35:37.000Z","","","",""
"1","216","37.322252","-121.89812","-9.525721549987793","57.037296295166016","8","27.2768","2012-10-04T03:35:38.000Z","","","",""
"1","217","37.322379","-121.897857","-9.4690523147583","59.152626037597656","8","27.2467","2012-10-04T03:35:39.000Z","","","",""
"1","218","37.322495","-121.897593","-9.302559852600098","61.25585174560547","8","27.1742","2012-10-04T03:35:40.000Z","","","",""
"1","219","37.322607","-121.897333","-9.353662490844727","62.13086700439453","8","26.9655","2012-10-04T03:35:41.000Z","","","",""
"1","220","37.322707","-121.897055","-9.551512718200684","63.78776168823242","6","26.9549","2012-10-04T03:35:42.000Z","","","",""
"1","221","37.322797","-121.896772","-9.442922592163086","66.53947448730469","6","26.8777","2012-10-04T03:35:43.000Z","","","",""
"1","222","37.322881","-121.896486","-8.940262794494629","69.01722717285156","6","26.6542","2012-10-04T03:35:44.000Z","","","",""
"1","223","37.322959","-121.896205","-8.481117248535156","70.29752349853516","6","26.2698","2012-10-04T03:35:45.000Z","","","",""
"1","224","37.323035","-121.89592","-7.778312683105469","71.25225067138672","6","26.0816","2012-10-04T03:35:46.000Z","","","",""
